lid,oid,pid,quantity
1664,996,47,1
1665,997,41,1
1666,997,354,1
1667,997,657,2
1668,998,705,2
1669,999,678,1
1670,1000,80,1
1671,1000,509,2
1672,1000,286,1
1673,1001,253,1
1674,1002,41,2
1675,1003,564,1
1676,1003,261,1
1677,1004,632,1
1678,1004,624,1
1679,1004,530,1
1680,1004,486,1
1681,1005,329,2
1682,1005,514,1
1683,1005,763,2
1684,1005,774,2
1685,1005,406,2
1686,1006,665,2
1687,1007,171,1
1688,1008,653,1
1689,1009,443,2
1690,1009,398,1
1691,1010,632,1
1692,1011,426,1
1693,1012,79,1
1694,1013,121,1
1695,1013,61,1
1696,1013,566,1
1697,1013,13,1
1698,1014,68,1
1699,1015,189,1
1700,1016,770,2
1701,1016,150,1
1702,1016,583,6
1703,1017,608,1
1704,1017,684,1
1705,1017,144,2
1706,1017,625,8
1707,1017,126,1
1708,1017,380,1
1709,1017,638,2
1710,1017,661,1
1711,1018,164,1
1712,1018,549,2
1713,1019,21,1
1714,1020,8,2
1715,1020,609,1
1716,1020,600,1
1717,1021,785,1
1718,1021,51,1
1719,1022,17,1
1720,1022,541,4
1721,1023,227,1
1722,1023,197,1
1723,1023,106,1
1724,1023,211,1
1725,1023,349,1
1726,1023,293,1
1727,1024,83,1
1728,1024,629,1
1729,1025,432,1
1730,1025,622,1
1731,1025,591,1
1732,1026,218,1
1733,1026,517,1
1734,1027,686,2
1735,1028,154,2
1736,1028,308,1
1737,1029,298,1
1738,1030,166,1
1739,1031,201,2
1740,1031,691,1
1741,1031,70,2
1742,1031,695,1
1743,1032,792,1
1744,1032,401,1
1745,1032,594,1
1746,1032,58,4
1747,1032,151,1
1748,1033,536,2
1749,1034,548,1
1750,1035,167,2
1751,1036,363,1
1752,1037,764,2
1753,1038,734,2
1754,1039,397,3
1755,1039,535,3
1756,1040,380,1
1757,1041,697,1
1758,1041,450,2
1759,1041,36,1
1760,1042,662,1
1761,1043,116,3
1762,1044,89,2
1763,1045,716,1
1764,1046,208,1
1765,1046,98,2
1766,1046,669,1
1767,1046,622,3
1768,1047,764,1
1769,1047,68,4
1770,1047,21,1
1771,1047,575,1
1772,1048,112,1
1773,1049,768,1
1774,1049,538,1
1775,1050,578,1
1776,1051,576,1
1777,1052,713,1
1778,1052,210,1
1779,1053,442,2
1780,1054,284,2
1781,1055,32,1
1782,1056,684,1
1783,1057,145,4
1784,1058,92,2
1785,1059,481,1
1786,1060,540,1
1787,1060,85,1
1788,1061,16,1
1789,1061,312,5
1790,1062,193,1
1791,1063,756,1
1792,1064,213,1
1793,1065,773,3
1794,1066,246,1
1795,1067,88,1
1796,1067,243,2
1797,1068,410,3
1798,1068,407,1
1799,1069,57,2
1800,1070,669,1
1801,1071,573,1
1802,1072,266,1
1803,1072,715,4
1804,1073,434,1
1805,1074,542,1
1806,1075,24,1
1807,1076,673,2
1808,1076,779,1
1809,1076,45,4
1810,1077,669,3
1811,1078,197,1
1812,1078,14,2
1813,1079,562,2
1814,1080,730,1
1815,1080,618,1
1816,1080,511,1
1817,1081,791,1
1818,1082,704,1
1819,1083,386,1
1820,1083,567,1
1821,1084,489,1
1822,1084,459,2
1823,1084,326,3
1824,1084,423,3
1825,1085,544,1
1826,1086,221,1
1827,1087,642,3
1828,1088,404,1
1829,1089,208,1
1830,1090,291,1
1831,1090,446,1
1832,1090,351,2
1833,1091,697,1
1834,1091,98,1
1835,1092,443,1
1836,1093,68,1
1837,1094,426,1
1838,1095,315,1
1839,1096,30,1
1840,1097,647,1
1841,1098,100,1
1842,1098,773,1
1843,1098,133,1
1844,1099,411,1
1845,1099,269,1
1846,1099,462,1
1847,1099,199,1
1848,1100,178,2
1849,1101,80,2
1850,1101,320,7
1851,1102,416,3
1852,1103,480,2
1853,1103,195,1
1854,1103,94,1
1855,1103,239,1
1856,1104,400,3
1857,1105,115,1
1858,1106,332,6
1859,1107,188,1
1860,1107,92,2
1861,1107,71,2
1862,1108,363,1
1863,1109,758,1
1864,1110,752,2
1865,1110,386,2
1866,1111,732,4
1867,1112,514,2
1868,1113,59,1
1869,1113,566,4
1870,1114,272,1
1871,1114,123,1
1872,1114,406,1
1873,1114,278,1
1874,1115,321,1
1875,1116,305,1
1876,1117,120,1
1877,1118,81,2
1878,1119,636,1
1879,1120,389,2
1880,1121,741,1
1881,1122,186,1
1882,1122,789,1
1883,1122,445,5
1884,1123,601,1
1885,1124,346,1
1886,1124,35,1
1887,1124,530,1
1888,1124,775,2
1889,1125,202,1
1890,1125,250,1
1891,1125,610,1
1892,1125,85,4
1893,1125,582,3
1894,1126,153,1
1895,1126,394,1
1896,1126,564,1
1897,1127,190,1
1898,1128,170,1
1899,1129,520,1
1900,1129,736,1
1901,1130,464,1
1902,1131,43,1
1903,1132,24,1
1904,1132,623,2
1905,1133,102,1
1906,1133,83,3
1907,1133,174,1
1908,1133,718,8
1909,1133,781,1
1910,1134,48,1
1911,1134,130,1
1912,1134,303,1
1913,1135,232,2
1914,1135,684,1
1915,1136,255,1
1916,1137,142,1
1917,1138,252,1
1918,1139,259,1
1919,1139,52,1
1920,1140,132,1
1921,1141,416,2
1922,1142,508,1
1923,1143,709,2
1924,1143,110,1
1925,1144,701,1
1926,1145,239,1
1927,1146,71,1
1928,1147,752,1
1929,1148,722,1
1930,1148,247,5
1931,1149,330,4
1932,1149,687,3
1933,1149,439,1
1934,1150,732,4
1935,1151,72,5
1936,1151,691,1
1937,1152,43,1
1938,1153,223,1
1939,1154,739,1
1940,1155,402,1
1941,1156,307,1
1942,1156,742,1
1943,1157,182,1
1944,1157,518,4
1945,1158,225,1
1946,1158,162,1
1947,1158,737,1
1948,1158,551,1
1949,1158,557,2
1950,1158,212,1
1951,1158,53,1
1952,1158,509,1
1953,1158,639,1
1954,1159,549,1
1955,1160,302,2
1956,1161,1,1
1957,1161,602,1
1958,1161,387,1
1959,1162,192,2
1960,1162,213,1
1961,1162,382,2
1962,1162,63,1
1963,1163,3,1
1964,1163,773,1
1965,1164,438,1
1966,1165,580,6
1967,1166,69,1
1968,1167,719,1
1969,1168,186,1
1970,1169,40,1
1971,1169,95,1
1972,1170,433,2
1973,1170,476,1
1974,1170,732,1
1975,1170,454,1
1976,1170,167,2
1977,1171,107,1
1978,1171,255,2
1979,1172,240,2
1980,1173,210,1
1981,1174,570,1
1982,1175,573,1
1983,1176,234,1
1984,1176,307,2
1985,1177,89,1
1986,1177,620,1
1987,1178,633,1
1988,1179,468,2
1989,1180,691,1
1990,1181,69,1
1991,1182,721,1
1992,1183,756,1
1993,1184,136,1
1994,1185,168,1
1995,1185,214,1
1996,1185,23,1
1997,1186,745,1
1998,1186,339,1
1999,1187,13,1
2000,1188,129,1
2001,1188,75,1
2002,1189,617,2
2003,1189,549,1
2004,1190,204,2
2005,1191,13,1
2006,1192,153,2
2007,1193,191,1
2008,1194,202,1
2009,1195,484,2
2010,1195,622,1
2011,1196,537,1
2012,1197,364,1
2013,1198,371,7
2014,1199,427,1
2015,1199,525,1
2016,1200,555,1
2017,1201,169,1
2018,1201,108,1
2019,1202,98,1
2020,1203,791,2
2021,1204,23,1
2022,1205,137,1
2023,1206,662,1
2024,1207,471,1
2025,1208,252,1
2026,1209,470,1
2027,1210,426,1
2028,1211,525,1
2029,1211,278,1
2030,1212,646,2
2031,1213,401,2
2032,1214,104,1
2033,1214,423,2
2034,1215,427,1
2035,1216,745,1
2036,1216,690,1
2037,1217,665,1
2038,1217,676,1
2039,1217,548,1
2040,1218,367,2
2041,1218,196,1
2042,1218,423,1
2043,1218,23,1
2044,1219,470,1
2045,1219,230,1
2046,1220,183,2
2047,1221,564,3
2048,1222,761,2
2049,1222,518,1
2050,1223,777,1
2051,1223,595,1
2052,1223,588,1
2053,1223,625,3
2054,1224,450,1
2055,1224,45,2
2056,1225,755,1
2057,1226,548,2
2058,1227,402,1
2059,1227,335,1
2060,1228,49,2
2061,1229,397,3
2062,1230,553,1
2063,1230,474,2
2064,1230,781,1
2065,1231,469,1
2066,1232,430,1
2067,1233,657,1
2068,1234,276,3
2069,1235,642,2
2070,1236,796,1
2071,1237,390,1
2072,1238,512,2
2073,1238,758,6
2074,1239,766,2
2075,1240,544,1
2076,1241,296,1
2077,1241,41,4
2078,1241,460,1
2079,1241,509,1
2080,1242,746,1
2081,1242,646,1
2082,1243,149,1
2083,1244,665,1
2084,1245,328,1
2085,1245,489,5
2086,1246,427,1
2087,1247,188,4
2088,1248,785,1
2089,1248,717,1
2090,1248,47,2
2091,1249,690,5
2092,1250,576,2
2093,1251,52,2
2094,1252,190,4
2095,1253,736,14
2096,1253,746,3
2097,1253,306,1
2098,1254,561,1
2099,1254,556,2
2100,1255,536,1
2101,1255,395,1
2102,1255,350,1
2103,1256,288,2
2104,1256,57,1
2105,1257,308,1
2106,1258,65,1
2107,1258,610,2
2108,1258,191,1
2109,1259,523,2
2110,1260,742,1
2111,1261,506,1
2112,1262,640,1
2113,1263,21,1
2114,1264,578,1
2115,1264,379,1
2116,1265,514,1
2117,1265,148,1
2118,1266,170,1
2119,1267,740,2
2120,1268,648,3
2121,1269,294,3
2122,1270,787,2
2123,1271,764,1
2124,1272,707,2
2125,1273,1,1
2126,1273,93,5
2127,1274,332,1
2128,1275,480,1
2129,1275,511,2
2130,1276,549,4
2131,1277,586,1
2132,1278,242,2
2133,1278,403,1
2134,1279,283,3
2135,1280,352,2
2136,1281,538,1
2137,1282,616,1
2138,1283,223,1
2139,1284,349,2
2140,1285,261,1
2141,1286,717,1
2142,1287,514,1
2143,1287,420,1
2144,1288,439,2
2145,1289,654,1
2146,1290,74,2
2147,1290,11,2
2148,1291,107,1
2149,1291,319,1
2150,1292,37,1
2151,1292,718,1
2152,1293,599,1
2153,1294,486,1
2154,1295,99,3
2155,1295,573,1
2156,1296,706,1
2157,1296,671,1
2158,1297,30,1
2159,1298,168,3
2160,1298,569,1
2161,1298,631,1
2162,1298,20,4
2163,1298,425,1
2164,1299,185,1
2165,1299,610,1
2166,1300,628,1
2167,1301,53,1
2168,1301,143,2
2169,1302,364,1
2170,1303,498,2
2171,1303,31,1
2172,1304,773,3
2173,1305,720,1
2174,1305,104,6
2175,1305,408,2
2176,1306,645,1
2177,1307,784,3
2178,1308,5,1
2179,1309,257,1
2180,1310,628,1
2181,1311,102,1
2182,1311,359,1
2183,1312,170,1
2184,1312,199,1
2185,1313,129,1
2186,1313,54,1
2187,1314,25,1
2188,1315,673,1
2189,1315,118,1
2190,1316,500,1
2191,1317,554,1
2192,1317,190,2
2193,1318,407,1
2194,1319,579,1
2195,1320,51,2
2196,1320,429,1
2197,1320,287,1
2198,1321,498,1
2199,1321,229,1
2200,1322,264,1
2201,1322,233,1
2202,1322,722,1
2203,1322,467,1
2204,1322,326,1
2205,1323,384,2
2206,1323,274,1
2207,1323,139,1
2208,1324,368,1
2209,1324,174,2
2210,1325,635,1
2211,1326,323,1
2212,1326,573,2
2213,1327,329,1
2214,1328,542,1
2215,1329,252,1
2216,1330,748,2
2217,1330,700,1
2218,1330,461,1
2219,1330,14,2
2220,1331,292,1
2221,1332,750,2
2222,1332,543,2
2223,1333,600,1
2224,1334,599,1
2225,1335,699,1
2226,1336,241,1
2227,1337,265,1
2228,1337,795,1
2229,1338,295,5
2230,1339,481,3
2231,1339,11,2
2232,1339,213,1
2233,1340,364,1
2234,1341,716,1
2235,1342,730,1
2236,1342,263,1
2237,1343,306,1
2238,1344,335,1
2239,1344,95,1
2240,1345,505,1
2241,1346,14,1
2242,1346,518,1
2243,1346,558,1
2244,1346,690,1
2245,1347,393,1
2246,1348,418,1
2247,1349,220,1
2248,1350,385,1
2249,1350,625,2
2250,1350,335,1
2251,1351,282,1
2252,1351,165,1
2253,1352,564,2
2254,1353,356,1
2255,1354,590,2
2256,1355,159,1
2257,1356,671,1
2258,1357,645,2
2259,1358,80,1
2260,1358,724,2
2261,1358,693,1
2262,1359,183,2
2263,1360,624,1
2264,1360,123,1
2265,1361,249,1
2266,1361,172,1
2267,1362,682,1
2268,1362,372,2
2269,1362,498,1
2270,1362,130,1
2271,1363,424,5
2272,1363,81,1
2273,1363,481,2
2274,1364,664,1
2275,1365,615,1
2276,1366,216,1
2277,1366,334,1
2278,1367,654,1
2279,1368,779,4
2280,1368,788,1
2281,1369,243,1
2282,1370,146,1
2283,1370,543,2
2284,1371,539,1
2285,1372,581,8
2286,1373,186,1
2287,1373,98,4
2288,1374,436,1
2289,1375,609,1
2290,1375,135,1
2291,1376,378,6
2292,1376,132,2
2293,1376,534,2
2294,1377,37,1
2295,1378,185,1
2296,1378,753,1
2297,1378,29,1
2298,1378,519,1
2299,1379,674,1
2300,1380,390,1
2301,1381,197,1
2302,1382,222,4
2303,1383,246,2
2304,1384,280,1
2305,1384,596,1
2306,1384,612,3
2307,1385,137,2
2308,1385,644,2
2309,1385,415,1
2310,1386,132,1
2311,1387,144,1
2312,1388,638,2
2313,1389,639,2
2314,1390,784,1
2315,1390,476,1
2316,1391,99,1
2317,1391,365,1
2318,1392,624,2
2319,1392,486,1
2320,1393,793,3
2321,1393,332,1
2322,1394,83,1
2323,1395,280,1
2324,1395,609,1
2325,1395,154,1
2326,1395,45,1
2327,1396,497,1
2328,1396,451,2
2329,1397,63,1
2330,1398,145,1
2331,1399,457,1
2332,1400,746,1
2333,1400,514,1
2334,1400,565,1
2335,1400,671,1
2336,1401,133,1
2337,1402,141,4
2338,1403,303,2
2339,1404,287,1
2340,1405,658,3
2341,1405,227,1
2342,1405,447,1
2343,1405,235,1
2344,1406,644,1
2345,1406,711,1
2346,1407,449,2
2347,1407,334,1
2348,1407,111,1
2349,1408,737,1
2350,1408,246,1
2351,1409,732,1
2352,1410,567,1
2353,1411,164,1
2354,1412,346,4
2355,1412,58,1
2356,1412,453,1
2357,1412,462,2
2358,1412,407,2
2359,1413,460,1
2360,1413,525,1
2361,1414,792,1
2362,1415,632,3
2363,1416,677,2
2364,1417,289,1
2365,1418,738,1
2366,1418,580,1
2367,1418,218,1
2368,1419,664,1
2369,1419,202,1
2370,1420,16,1
2371,1420,181,1
2372,1421,212,5
2373,1422,775,1
2374,1423,347,1
2375,1424,2,1
2376,1425,30,3
2377,1426,536,1
2378,1427,733,1
2379,1427,118,1
2380,1428,251,1
2381,1428,172,1
2382,1428,367,1
2383,1429,603,3
2384,1430,480,3
2385,1430,411,4
2386,1430,180,2
2387,1430,483,1
2388,1431,787,1
2389,1432,303,1
2390,1433,15,1
2391,1434,479,1
2392,1434,133,1
2393,1434,723,1
2394,1434,655,1
2395,1435,678,1
2396,1436,551,1
2397,1437,143,2
2398,1438,298,1
2399,1439,266,1
2400,1439,646,1
2401,1440,722,1
2402,1441,416,1
2403,1441,595,1
2404,1441,111,1
2405,1442,457,1
2406,1443,745,2
2407,1443,173,1
2408,1444,130,1
2409,1445,683,1
2410,1445,620,2
2411,1446,230,1
2412,1447,682,4
2413,1447,515,1
2414,1448,550,1
2415,1449,530,1
2416,1450,698,1
2417,1450,509,1
2418,1450,518,1
2419,1451,433,1
2420,1452,147,1
2421,1452,55,2
2422,1453,279,2
2423,1454,718,1
2424,1455,284,1
2425,1455,461,8
2426,1456,197,1
2427,1457,516,1
2428,1457,44,1
2429,1458,540,1
2430,1459,198,1
2431,1460,192,9
2432,1460,72,2
2433,1460,588,1
2434,1461,63,1
2435,1462,188,1
2436,1463,88,3
2437,1464,377,1
2438,1464,42,1
2439,1464,268,1
2440,1465,31,1
2441,1466,487,1
2442,1467,453,1
2443,1467,14,1
2444,1468,196,2
2445,1469,461,1
2446,1470,304,1
2447,1470,228,1
2448,1471,418,1
2449,1472,323,2
2450,1472,263,1
2451,1473,768,2
2452,1473,714,2
2453,1473,376,1
2454,1473,312,1
2455,1473,122,1
2456,1473,700,1
2457,1474,192,1
2458,1475,642,1
2459,1475,591,2
2460,1476,238,2
2461,1477,306,1
2462,1478,158,1
2463,1479,434,1
2464,1480,8,1
2465,1481,256,2
2466,1481,304,1
2467,1481,538,1
2468,1481,574,3
2469,1482,18,1
2470,1483,66,2
2471,1484,453,1
2472,1485,144,1
2473,1485,262,1
2474,1485,167,2
2475,1486,622,1
2476,1487,600,2
2477,1487,6,1
2478,1488,410,1
2479,1488,68,6
2480,1488,685,1
2481,1489,719,4
2482,1490,134,1
2483,1491,421,1
2484,1492,252,1
2485,1493,299,2
2486,1493,126,1
2487,1494,288,5
2488,1494,546,1
2489,1494,365,1
2490,1495,161,1
2491,1495,595,1
2492,1496,322,1
2493,1497,336,2
2494,1498,146,1
2495,1498,667,1
2496,1499,523,1
2497,1500,310,3
2498,1501,17,1
2499,1501,494,1
2500,1501,231,1
2501,1502,138,1
2502,1503,459,1
2503,1504,728,1
2504,1504,302,1
2505,1505,560,5
2506,1505,549,1
2507,1506,556,1
2508,1506,699,1
2509,1506,172,1
2510,1507,735,1
2511,1507,703,1
2512,1508,161,1
2513,1508,524,1
2514,1509,763,1
2515,1510,24,1
2516,1510,644,1
2517,1511,2,2
2518,1512,234,1
2519,1513,789,1
2520,1514,92,1
2521,1515,795,1
2522,1516,587,1
2523,1516,391,3
2524,1516,519,1
2525,1517,18,3
2526,1518,386,1
2527,1518,311,2
2528,1519,66,1
2529,1519,412,3
2530,1520,115,1
2531,1520,190,1
2532,1521,154,1
2533,1521,243,2
2534,1522,377,1
2535,1523,541,1
2536,1523,38,1
2537,1523,407,2
2538,1524,289,1
2539,1525,386,4
2540,1525,500,1
2541,1526,107,1
2542,1527,698,1
2543,1528,137,2
2544,1528,219,2
2545,1528,199,1
2546,1529,444,1
2547,1530,36,2
2548,1531,376,3
2549,1532,751,2
2550,1533,304,3
2551,1533,296,1
2552,1534,25,1
2553,1534,562,1
2554,1534,219,1
2555,1534,669,1
2556,1535,283,1
2557,1536,432,2
2558,1536,679,1
2559,1537,297,2
2560,1538,136,3
2561,1539,69,1
2562,1540,632,3
2563,1540,418,1
2564,1541,106,1
2565,1541,643,1
2566,1542,646,1
2567,1543,515,2
2568,1543,475,2
2569,1544,759,2
2570,1545,482,1
2571,1545,219,1
2572,1545,310,1
2573,1546,392,1
2574,1547,90,1
2575,1548,730,1
2576,1549,314,1
2577,1550,197,1
2578,1551,135,2
2579,1552,777,1
2580,1552,468,1
2581,1553,430,1
2582,1554,329,1
2583,1554,742,2
2584,1555,36,4
2585,1556,767,1
2586,1557,236,1
2587,1558,729,2
2588,1558,234,1
2589,1559,234,1
2590,1559,389,1
2591,1560,65,4
2592,1560,114,1
2593,1560,4,1
2594,1560,454,1
2595,1561,70,1
2596,1561,182,2
2597,1561,455,3
2598,1562,710,1
2599,1563,340,1
2600,1564,624,1
2601,1565,626,5
2602,1566,592,2
2603,1566,490,1
2604,1566,170,1
2605,1567,194,4
2606,1568,315,2
2607,1569,657,12
2608,1569,694,2
2609,1570,46,2
2610,1571,667,2
2611,1571,715,2
2612,1572,642,1
2613,1572,197,1
2614,1572,201,1
2615,1572,301,1
2616,1572,622,1
2617,1572,532,2
2618,1573,384,1
2619,1573,117,1
2620,1574,661,1
2621,1575,697,3
2622,1575,46,1
2623,1576,672,1
2624,1576,437,2
2625,1577,641,1
2626,1578,337,1
2627,1578,596,1
2628,1578,551,1
2629,1579,289,6
2630,1580,353,1
2631,1581,184,3
2632,1581,20,1
2633,1582,510,1
2634,1583,356,1
2635,1584,330,1
2636,1585,46,1
2637,1586,145,2
2638,1586,311,2
2639,1586,127,2
2640,1587,769,1
2641,1588,734,1
2642,1589,414,1
2643,1589,198,1
2644,1590,480,1
2645,1590,253,5
2646,1591,447,1
2647,1592,699,2
2648,1593,573,1
2649,1594,419,2
2650,1594,678,2
2651,1594,694,1
2652,1595,641,1
2653,1596,646,1
2654,1596,71,1
2655,1597,361,2
2656,1598,173,1
2657,1598,47,1
2658,1599,527,2
2659,1600,147,1
2660,1600,29,1
2661,1601,101,2
2662,1602,670,5
2663,1603,660,1
2664,1603,86,1
2665,1604,775,1
2666,1605,73,1
2667,1605,697,1
2668,1606,27,1
2669,1606,380,1
2670,1607,565,1
2671,1608,632,2
2672,1609,50,1
2673,1610,360,1
2674,1611,399,3
2675,1612,205,2
2676,1612,782,3
2677,1612,565,2
2678,1613,251,1
2679,1614,779,1
2680,1614,124,2
2681,1615,18,1
2682,1615,709,1
2683,1615,13,2
2684,1616,404,2
2685,1617,366,1
2686,1618,559,2
2687,1618,591,1
2688,1618,551,1
2689,1619,64,1
2690,1619,299,1
2691,1619,565,3
2692,1620,602,1
2693,1621,425,1
2694,1622,334,1
2695,1623,704,2
2696,1623,641,2
2697,1623,510,2
2698,1623,735,1
2699,1624,451,2
2700,1624,775,1
2701,1625,573,1
2702,1626,508,1
2703,1627,251,2
2704,1628,267,1
2705,1628,333,1
2706,1629,45,4
2707,1630,224,3
2708,1630,227,1
2709,1631,90,1
2710,1631,717,2
2711,1631,718,1
2712,1631,518,3
2713,1631,623,1
2714,1632,710,1
2715,1633,695,1
2716,1634,207,1
2717,1635,388,3
2718,1636,358,1
2719,1637,656,1
2720,1638,342,1
2721,1639,409,1
2722,1640,196,1
2723,1640,487,4
2724,1641,65,2
2725,1642,470,2
2726,1642,775,1
2727,1643,745,1
2728,1643,410,1
2729,1643,420,9
2730,1643,639,2
2731,1644,704,1
2732,1644,469,1
2733,1644,127,1
2734,1645,625,1
2735,1645,333,2
2736,1646,329,2
2737,1646,794,1
2738,1647,342,2
2739,1648,290,1
2740,1648,630,1
2741,1648,143,1
2742,1649,760,1
2743,1650,711,2
2744,1651,288,2
2745,1651,416,1
2746,1651,164,1
2747,1652,670,2
2748,1653,253,1
2749,1654,644,1
2750,1655,88,1
2751,1656,641,1
2752,1657,9,6
2753,1657,327,1
2754,1658,748,1
2755,1659,540,6
2756,1659,639,2
2757,1660,719,1
2758,1661,619,1
2759,1662,183,1
2760,1662,485,1
2761,1662,551,1
2762,1663,233,1
2763,1664,790,1
2764,1665,648,5
2765,1665,547,1
2766,1666,56,1
2767,1666,536,1
2768,1666,12,2
2769,1667,459,2
2770,1668,634,2
2771,1668,219,1
2772,1668,718,6
2773,1668,243,1
2774,1669,491,3
2775,1670,756,1
2776,1671,568,4
2777,1671,337,1
2778,1671,690,1
2779,1671,229,1
2780,1671,247,2
2781,1672,684,2
2782,1673,597,2
2783,1674,768,3
2784,1674,548,3
2785,1675,120,2
2786,1675,124,2
2787,1676,432,1
2788,1676,438,1
2789,1677,97,4
2790,1677,466,1
2791,1677,609,3
2792,1677,473,2
2793,1678,302,2
2794,1679,564,1
2795,1679,86,2
2796,1680,24,1
2797,1680,194,1
2798,1681,485,1
2799,1682,258,1
2800,1682,19,1
2801,1683,528,2
2802,1683,339,2
2803,1684,253,2
2804,1685,451,1
2805,1685,455,2
2806,1686,411,1
2807,1686,732,1
2808,1687,56,1
2809,1688,516,1
2810,1689,50,1
2811,1690,654,1
2812,1691,78,1
2813,1692,109,1
2814,1693,500,1
2815,1694,497,2
2816,1695,95,2
2817,1695,452,1
2818,1695,493,1
2819,1695,309,1
2820,1696,701,2
2821,1697,220,2
2822,1697,438,1
2823,1698,589,1
2824,1698,766,1
2825,1699,9,2
2826,1699,753,1
2827,1700,55,1
2828,1700,351,1
2829,1700,95,1
2830,1701,392,2
2831,1702,161,1
2832,1703,353,8
2833,1704,648,2
2834,1704,137,1
2835,1704,251,1
2836,1705,593,1
2837,1705,316,3
2838,1706,591,1
2839,1707,602,1
2840,1707,615,1
2841,1708,205,3
2842,1709,487,2
2843,1710,529,1
2844,1711,603,1
2845,1712,778,1
2846,1712,484,2
2847,1712,405,1
2848,1713,143,2
2849,1714,95,1
2850,1714,189,2
2851,1714,390,2
2852,1714,535,2
2853,1715,401,1
2854,1715,500,3
2855,1715,308,2
2856,1715,221,2
2857,1716,96,2
2858,1716,214,1
2859,1717,278,1
2860,1717,446,1
2861,1718,696,1
2862,1719,563,2
2863,1720,110,2
2864,1720,375,1
2865,1721,53,1
2866,1722,50,2
2867,1723,11,1
2868,1724,788,1
2869,1725,60,1
2870,1726,450,2
2871,1726,580,2
2872,1727,428,1
2873,1728,577,1
2874,1729,601,1
2875,1730,401,3
2876,1731,354,1
2877,1731,516,1
2878,1731,429,1
2879,1731,785,1
2880,1731,90,2
2881,1731,635,1
2882,1731,540,1
2883,1731,766,2
2884,1732,660,4
2885,1732,734,2
2886,1733,714,2
2887,1733,501,1
2888,1733,647,1
2889,1734,79,1
2890,1735,757,2
2891,1736,730,1
2892,1736,366,1
2893,1737,93,1
2894,1738,147,1
2895,1738,157,1
2896,1739,435,1
2897,1740,368,1
2898,1740,580,2
2899,1741,328,5
2900,1741,545,1
2901,1741,488,1
2902,1741,550,1
2903,1741,15,1
2904,1742,761,1
2905,1743,351,1
2906,1744,209,1
2907,1745,387,1
2908,1746,721,4
2909,1747,240,1
2910,1747,794,4
2911,1747,108,2
2912,1748,517,2
2913,1748,262,2
2914,1749,745,1
2915,1749,211,1
2916,1750,666,1
2917,1751,385,1
2918,1752,52,1
2919,1753,697,1
2920,1754,713,1
2921,1754,148,4
2922,1755,608,1
2923,1756,489,6
2924,1756,625,3
2925,1757,369,1
2926,1757,507,4
2927,1758,661,2
2928,1759,33,1
2929,1760,456,2
2930,1760,685,1
2931,1761,370,1
2932,1762,156,1
2933,1763,8,3
2934,1763,264,1
2935,1763,531,2
2936,1763,628,1
2937,1763,534,1
2938,1764,171,1
2939,1765,705,1
2940,1765,154,5
2941,1765,100,1
2942,1766,22,1
2943,1767,440,1
2944,1768,511,1
2945,1769,475,3
2946,1770,678,3
2947,1771,10,1
2948,1771,436,1
2949,1772,162,1
2950,1773,67,3
2951,1773,659,1
2952,1774,326,2
2953,1775,32,3
2954,1775,233,1
2955,1775,458,4
2956,1775,514,1
2957,1775,423,1
2958,1776,309,1
2959,1777,192,2
2960,1777,189,1
2961,1778,663,2
2962,1779,228,1
2963,1780,545,1
2964,1780,178,1
2965,1781,499,5
2966,1782,358,8
2967,1783,705,1
2968,1784,655,1
2969,1784,295,1
2970,1785,218,1
2971,1786,585,4
2972,1786,653,1
2973,1787,11,3
2974,1788,344,1
2975,1788,274,1
2976,1789,579,1
2977,1789,598,1
2978,1790,544,1
2979,1790,265,3
2980,1790,455,1
2981,1790,649,2
2982,1790,111,2
2983,1791,648,2
2984,1791,401,1
2985,1792,186,2
2986,1792,717,1
2987,1792,790,1
2988,1792,479,2
2989,1793,612,1
2990,1794,123,1
2991,1794,292,1
2992,1795,739,1
2993,1795,389,2
2994,1795,552,1
2995,1795,622,1
2996,1795,336,1
2997,1795,632,2
2998,1795,377,3
2999,1796,331,2
3000,1797,10,1
3001,1798,168,2
3002,1798,193,1
3003,1799,576,1
3004,1799,355,1
3005,1799,19,1
3006,1799,196,2
3007,1799,757,2
3008,1800,49,1
3009,1800,371,1
3010,1801,449,1
3011,1801,626,2
3012,1802,315,1
3013,1802,170,2
3014,1802,627,1
3015,1802,645,1
3016,1803,449,2
3017,1803,316,1
3018,1804,561,6
3019,1804,38,1
3020,1805,81,1
3021,1806,152,2
3022,1807,717,1
3023,1807,487,1
3024,1808,576,1
